Date Time Temperature_Comedor_Sensor Temperature_Habitacion_Sensor Weather_Temperature CO2_Comedor_Sensor CO2_Habitacion_Sensor Humedad_Comedor_Sensor Humedad_Habitacion_Sensor Lighting_Comedor_Sensor Lighting_Habitacion_Sensor Precipitacion Meteo_Exterior_Crepusculo Meteo_Exterior_Viento Meteo_Exterior_Sol_Oest Meteo_Exterior_Sol_Est Meteo_Exterior_Sol_Sud Meteo_Exterior_Piranometro Exterior_Entalpic_1 Exterior_Entalpic_2 Exterior_Entalpic_turbo Temperature_Exterior_Sensor Humedad_Exterior_Sensor Day_Of_Week
29/03/2012 19:45 22.6467 21.9493 19 208.672 212.021 39.1667 40.388 11.6867 13.1187 0 0.65 0 0 0 0 -3.77333 0 0 0 19.6527 45.3573 4
29/03/2012 20:00 22.5413 21.848 19 208.917 212.971 39.428 40.7107 11.3447 12.858 0 0.65 0.044 0 0 0 -3.83867 0 0 0 19.4153 45.7067 4
29/03/2012 20:15 22.432 21.7493 19 209.227 213.483 39.5333 40.9107 11.4093 13.1027 0 0.65 0.251333 0 0 0 -3.904 0 0 0 19.186 45.4667 4
29/03/2012 20:30 22.3293 21.656 19 210.517 214.443 39.484 41.024 11.4427 12.842 0 0.65 0.158 0 0 0 -3.57733 0 0 0 18.9307 44.8373 4
29/03/2012 20:45 22.216 21.5293 19 210.891 215.979 39.2827 41.0747 11.1653 13.0213 0 0.65 0.352667 0 0 0 -3.904 0 0 0 18.6193 43.2267 4
29/03/2012 21:00 22.104 21.424 19 211.659 215.456 38.8587 40.992 11.426 12.598 0 0.65 0.757333 0 0 0 -3.77333 0 0 0 18.318 41.6267 4
29/03/2012 21:15 21.9733 21.264 19 212.437 216.437 38.3307 40.7707 11.4907 12.9393 0 0.65 0.45 0 0 0 -3.83867 0 0 0 18.0187 41.816 4
29/03/2012 21:30 21.84 21.132 19 212.821 216.267 38.048 40.6307 11.524 13.0213 0 0.65 0.468667 0 0 0 -3.708 0 0 0 17.7347 41.5253 4
29/03/2012 21:45 21.7053 21 19 213.056 215.925 37.7267 40.544 11.426 12.9393 0 0.65 0.626667 0 0 0 -3.96933 0 0 0 17.448 40.8093 4
29/03/2012 22:00 21.5613 20.8613 15.2667 212.075 215.243 37.484 40.272 11.426 12.696 0 0.65 0.170667 0 0 0 -3.77333 0 0 0 17.1753 40.5 4
29/03/2012 22:15 21.4453 20.7493 12 211.84 214.635 37.5427 40.2987 11.5887 13.72 0 0.606667 0.44 0 0 0 -3.512 0 0 0 16.9267 39.7133 4
29/03/2012 22:30 21.304 20.6053 11.4 210.677 214.251 37.4987 40.192 11.426 13.0213 0 0.65 0.263333 0 0 0 -3.44667 0 0 0 16.66 39.4307 4
29/03/2012 22:45 21.1533 20.4513 11 210.987 213.131 36.5773 39.5987 11.5887 13.0213 0 0.65 0.124 0 0 0 -3.57733 0 0 0 16.444 39.5587 4
29/03/2012 23:00 21.0227 20.3407 10.6 210.027 213.621 36.8107 39.404 11.5073 13.508 0 0.65 0 0 0 0 -3.38133 0 0 0 16.182 40.1533 4
29/03/2012 23:15 20.88 20.2173 10.1333 210.208 212.928 37.1187 39.4307 11.426 13.6067 0 0.65 0 0 0 0 -3.57733 0 0 0 15.9493 41.0853 4
29/03/2012 23:30 20.7573 20.0653 10 210.528 213.376 37.1267 39.3347 11.6053 13.184 0 0.65 0.272 0 0 0 -3.316 0 0 0 15.742 41.48 4
29/03/2012 23:45 20.6387 19.9633 10 210.016 213.387 36.9107 39.3093 11.524 12.9387 0 0.65 0.294667 0 0 0 -3.38133 0 0 0 15.5887 40.9973 4
30/03/2012 00:00 20.5133 19.8393 10 209.952 212.491 36.784 39.2813 11.6053 13.2653 0 0.65 0.116667 0 0 0 -3.512 0 0 0 15.454 40.5773 4.06667
30/03/2012 00:15 20.38 19.74 9.66667 208.491 211.893 36.6893 39.2427 11.6867 12.8413 0 0.65 0.217333 0 0 0 -3.44667 0 0 0 15.3367 40.0093 5
30/03/2012 00:30 20.246 19.6113 9 208.32 211.147 36.6213 38.8853 11.3613 13.46 0 0.65 0.284667 0 0 0 -3.57733 0 0 0 15.24 39.8413 5
30/03/2012 00:45 20.1253 19.4753 9 207.211 209.312 36.3707 38.9747 11.524 13.3467 0 0.65 0.202667 0 0 0 -3.25067 0 0 0 15.1193 39.7507 5
30/03/2012 01:00 20.002 19.3887 9.73333 206.4 209.312 36.4347 38.6867 11.622 13.0213 0 0.65 0.282667 0 0 0 -3.64267 0 0 0 15.0067 39.56 5
30/03/2012 01:15 19.88 19.29 10 206.144 209.248 37.1067 38.724 11.5887 13.0213 0 0.65 0.129333 0 0 0 -3.12 0 0 0 14.8467 40.0253 5
30/03/2012 01:30 19.7573 19.1533 9.8 204.949 208.96 36.756 38.6373 11.426 13.0213 0 0.65 0.518 0 0 0 -3.44667 0 0 0 14.7233 40.0653 5
30/03/2012 01:45 19.6347 19.0653 9 205.312 208.907 36.5293 38.5893 11.622 12.8587 0 0.65 0.158 0 0 0 -3.512 0 0 0 14.6247 39.9693 5
30/03/2012 02:00 19.5233 18.944 9 204.725 208.757 36.876 38.536 11.524 13.4433 0 0.65 0.122 0 0 0 -3.316 0 0 0 14.526 40.0253 5
30/03/2012 02:15 19.3947 18.8133 9 203.563 208.341 37.052 38.5 11.6867 13.1027 0 0.65 0.204667 0 0 0 -3.25067 0 0 0 14.42 40.176 5
30/03/2012 02:30 19.2787 18.74 8.86667 203.552 208.192 37.0467 38.3973 11.524 12.662 0 0.65 0.0573333 0 0 0 -3.316 0 0 0 14.3233 40.1427 5
30/03/2012 02:45 19.1787 18.632 8.13333 202.816 207.808 37.4907 38.4973 11.6053 13.5093 0 0.65 0 0 0 0 -3.316 0 0 0 14.2333 40.2333 5
30/03/2012 03:00 19.05 18.524 8 202.304 207.957 37.984 38.5333 11.866 13.184 0 0.65 0 0 0 0 -3.316 0 0 0 14.0873 40.604 5
30/03/2012 03:15 18.936 18.4267 8 203.157 208.171 38.2573 38.6 11.6053 12.7773 0 0.65 0 0 0 0 -3.44667 0 0 0 13.8993 41.6347 5
30/03/2012 03:30 18.8333 18.3153 8 202.901 208.64 38.2973 38.708 11.5073 13.1027 0 0.65 0 0 0 0 -3.25067 0 0 0 13.7253 42.096 5
30/03/2012 03:45 18.7053 18.182 8 203.573 208.779 38.328 38.7627 11.7033 13.3467 0 0.65 0 0 0 0 -3.38133 0 0 0 13.574 42.3627 5
30/03/2012 04:00 18.6073 18.0667 8 204.523 209.024 38.2133 38.7853 11.4427 13.428 0 0.65 0 0 0 0 -3.316 0 0 0 13.4567 42.3013 5
30/03/2012 04:15 18.5047 17.9667 8 203.509 208.427 38.3373 38.8427 11.5887 12.94 0 0.65 0 0 0 0 -3.316 0 0 0 13.348 42.2347 5
30/03/2012 04:30 18.3767 17.856 7.86667 203.957 208.48 38.2587 38.884 11.6053 13.5733 0 0.65 0 0 0 0 -3.316 0 0 0 13.25 42.2587 5
30/03/2012 04:45 18.27 17.7247 7 204.277 209.024 38.3227 38.912 11.6053 13.3467 0 0.65 0.0493333 0 0 0 -3.18533 0 0 0 13.1513 42.2133 5
30/03/2012 05:00 18.136 17.59 7 203.456 208.213 38.6813 38.9613 11.7033 13.3467 0 0.65 0.036 0 0 0 -3.316 0 0 0 13.042 42.9467 5
30/03/2012 05:15 18.0247 17.5087 7 204.309 208.907 38.6307 38.9667 11.524 13.3467 0 1.046 0 0 0 0 -3.316 0 0 0 12.892 43.7893 5
30/03/2012 05:30 17.8973 17.4167 7 205.387 209.6 38.6747 39.036 11.7513 13.672 0 14.7513 0 0 0 0 -3.316 0 0 0 12.7327 44.5893 5
30/03/2012 05:45 17.792 17.3013 7 206.304 210.443 38.732 39.116 11.622 13.428 0 283.253 0 0 0 0 -2.964 0 0 0 12.6113 45.3013 5
30/03/2012 06:00 17.674 17.1773 7 208.203 213.109 38.7 39.1493 11.524 15.0373 0 611.797 0 0 845.824 71.68 2.04267 0 0 0 12.4827 45.4453 5
30/03/2012 06:15 17.562 17.0753 7 208.779 213.653 38.672 39.204 16.7593 23.2427 0 612.139 0.036 1770.5 8141.48 2394.11 18.406 0 0 0 12.38 45.7867 5
30/03/2012 06:30 17.472 16.9467 7 209.536 214.496 38.648 39.248 21.1487 23.44 0 613.419 0 5806.08 32219.1 7175.17 56.1973 0 0 0 12.2667 46.24 5
30/03/2012 06:45 17.384 16.8573 7 210.379 216.032 38.6013 39.236 21.328 23.44 0 615.168 0 8257.54 45312.7 11875.3 96.5787 0 0 0 12.2767 45.9227 5
30/03/2012 07:00 17.3167 16.7687 7.53333 210.592 216 38.396 39.2 21.0667 23.44 0 616.555 0.171333 9640.96 54536.9 17954.1 142 0 0 0 12.3833 45.472 5
30/03/2012 07:15 17.2833 16.7553 8 211.029 216.053 38.252 39.1267 20.986 23.6027 0 617.621 0 10808 61456.4 24671.6 189.963 0 0 0 12.5627 44.968 5
30/03/2012 07:30 17.2593 16.7433 8 211.104 216.331 38.16 39 21.084 26.2307 0 618.304 0.594 11767.1 67584 32262.8 240.309 0 0 0 12.8427 44.08 5
30/03/2012 07:45 17.262 16.7267 9.86667 211.136 215.712 38.0093 38.86 21.3273 35.24 0 619.669 0 12843 72283.5 40427.5 293.525 0 0 0 13.2287 43.616 5
30/03/2012 08:00 17.31 16.7367 10 211.765 215.285 37.8307 38.6627 21.0673 44.9733 0 620.523 0.142667 13882 74214.1 47898.6 342.795 0 0 0 13.7113 43.528 5
30/03/2012 08:15 17.3547 16.8173 10 212.683 214.933 37.6213 38.4547 30.068 53.0853 0 621.376 0.334667 14706 75533 54987.4 392.213 0 0 0 14.244 43.9973 5
30/03/2012 08:30 17.454 16.942 11.8667 211.851 214.219 37.4587 38.1733 31.208 79.4507 0 621.76 0.936667 15616.7 76442.3 61582 441.856 0 0 0 14.8547 43.8507 5
30/03/2012 08:45 17.5773 17.0927 13.8667 212.587 214.709 37.2947 37.9413 40.8333 84.928 0 622.4 0.970667 16081.6 77791.2 67999.1 489.301 0 0 0 15.5147 43.3707 5
30/03/2012 09:00 17.752 17.306 14 211.477 214.293 37.0907 37.6667 41.4973 111.339 0 622.784 1.38 15495.2 80743.1 73143.6 534.379 0 0 0 16.2293 42.6187 5
30/03/2012 09:15 17.968 17.5433 16.2 211.179 213.387 36.9453 37.384 45.8987 112.475 0 623.04 1.27133 14699.2 79743.7 77886.8 579.371 0 0 0 17.0047 41.9707 5
30/03/2012 09:30 18.2227 17.818 17.2 210.635 213.227 36.8427 37.14 51.736 113.179 0 623.808 0.774667 13739.3 77630.1 81988.3 616.981 0 0 0 17.812 41.1653 5
30/03/2012 09:45 18.4813 18.1313 19 210.016 212.565 36.696 36.9493 51.5573 113.243 0 624.32 0.972667 13107.2 73310.2 86431.1 652.8 0 0 0 18.6393 40.5707 5
30/03/2012 10:00 18.7493 18.444 19.6667 209.824 212.32 36.7307 36.8013 51.736 134.629 0 623.979 1.578 12705.1 65776.3 90625.4 685.568 0 0 0 19.4273 40.3173 5
30/03/2012 10:15 19.0393 18.8133 21 209.76 211.883 36.6827 36.6933 55.2427 142.405 0 623.765 1.87 11967.1 57038.2 94218.9 718.507 0 0 0 20.1127 39.5093 5
30/03/2012 10:30 19.368 19.174 21.3333 209.685 211.595 36.5467 36.5467 81.5813 142.56 0 624.533 1.9 11214.8 45256.7 95513.3 746.027 0 0 0 20.7733 38.3933 5
30/03/2012 10:45 19.7013 19.5407 22 209.728 211.509 36.4933 36.36 81.5627 141.904 0 624.789 2.07067 10749.3 33981.8 95704.4 771.797 0 0 0 21.4267 37.228 5
30/03/2012 11:00 20.0213 19.888 22.1333 209.728 212.149 36.4453 36.2747 81.8213 142.48 0 623.851 1.52267 10506.9 25160.4 94797.8 785.536 0 0 0 22.0747 36.7307 5
30/03/2012 11:15 20.354 20.2947 22.8 209.845 211.819 36.2733 36.12 81.1013 143.168 0 624.235 1.734 10099.7 19658.1 94180.7 808.448 0 0 0 22.7133 36.2987 5
30/03/2012 11:30 20.6787 20.652 23.1333 210.133 211.691 36.3907 36.0627 81.1627 142.4 0 624.192 1.54933 9798.66 16390.8 93093.9 820.651 0 0 0 23.348 35.3107 5
30/03/2012 11:45 21.056 21.0427 23.8667 211.019 214.272 36.3373 35.4853 81.3227 142.32 0 623.723 2.05733 10199.7 14368.8 92799 831.445 0 0 0 23.9427 34.8067 5
30/03/2012 12:00 21.428 21.444 24.6667 213.472 220.341 36.5293 35.56 81.5813 143.024 0 623.595 2.47333 11788.3 11946 91783.2 829.269 0 0 0 24.4907 34.464 5
30/03/2012 12:15 21.736 21.7333 25 214.347 218.933 36.5667 35.6347 80.944 142.4 0 623.552 2.39667 14777.7 10971.8 91013.1 830.848 0 0 0 25.0467 33.9347 5
30/03/2012 12:30 22.0507 22.0453 25 215.029 217.6 36.6933 35.7507 80.8613 134.555 0 623.424 2.146 19567.3 11007.3 89451.2 833.963 0 0 0 25.5333 33.5413 5
30/03/2012 12:45 22.3613 22.3733 25 215.083 217.291 36.8813 35.784 80.9227 118.069 0 623.296 2.91333 26529.8 10264.2 86190.8 823.253 0 0 0 26.024 33.0533 5
30/03/2012 13:00 22.6827 22.6507 25 214.709 216.757 36.892 35.6907 81.1813 113.099 0 623.04 3.07667 35953.3 9519.1 82594.5 817.621 0 0 0 26.548 32.78 5
30/03/2012 13:15 22.9733 22.9147 25 214.699 217.024 37.1933 35.796 80.7627 112.411 0 623.04 2.11533 47398.9 9261.06 78110.7 803.243 0 0 0 27.076 32.0707 5
30/03/2012 13:30 23.2707 23.1747 25 214.581 215.68 37.3667 35.896 81.0027 112.325 0 622.912 2.62 60241.2 9210.88 73102.7 782.165 0 0 0 27.576 31.4453 5
30/03/2012 13:45 23.5427 23.436 25 214.517 214.635 37.5547 35.8093 50.7307 95.088 0 622.4 2.534 71666.3 9017.34 68034.6 757.931 0 0 0 27.9827 31.2787 5
30/03/2012 14:00 23.8307 23.6653 25 213.909 214.667 37.384 35.6973 50.992 82.2453 0 622.4 2.69333 79167.5 8945.66 62892.7 733.269 0 0 0 28.324 31.312 5
30/03/2012 14:15 24.0853 23.88 25 213.6 213.451 37.248 35.648 50.9093 82.5973 0 622.315 2.536 86537.6 8974.34 57879.2 705.92 0 0 0 28.6653 31.1507 5
30/03/2012 14:30 24.3333 24.0613 25 213.685 214.379 37.4507 35.6987 50.976 60.9707 0 621.76 2.51067 90914.8 9089.02 52513.5 675.669 0 0 0 28.936 31.0947 5
30/03/2012 14:45 24.5693 24.2493 25 213.973 213.28 37.7133 35.74 48.556 52.704 0 621.76 2.91533 92105.4 8967.17 46194.7 643.093 0 0 0 29.128 30.68 5
30/03/2012 15:00 24.776 24.4027 25.1333 213.888 213.333 37.4787 35.524 41.516 45.848 0 621.163 2.928 91807.7 8658.94 38805.5 599.637 0 0 0 29.156 29.7387 5
30/03/2012 15:15 24.9787 24.5267 26 211.2 212.416 35.3933 35.3293 33.372 33.176 0 620.821 2.43267 78607.7 7497.73 28644.7 499.2 0 0 0 29.124 29.508 5
30/03/2012 15:30 25.1347 24.6293 25.8667 210.955 212.736 34.42 35.1667 37.0453 31.7947 0 620.48 2.82067 86543 8020.99 25706.5 519.083 0 0 0 28.9947 29.1347 5
30/03/2012 15:45 25.2653 24.7373 25 211.221 213.376 34.3773 34.9653 31.1427 30.9 0 620.437 2.838 87550.6 8257.54 21039.1 483.051 0 0 0 28.8427 28.108 5
30/03/2012 16:00 25.392 24.8013 25 210.667 212.117 34.36 34.6653 22.2227 23.0453 0 620.267 3.49067 85011.1 8142.85 17444.2 436.651 0 0 0 28.58 26.408 5
30/03/2012 16:15 25.4693 24.8747 25 209.088 212.075 32.5533 34.3147 20.9387 22.7667 0 619.84 2.77733 78348.3 7727.1 14318.9 367.776 0 0 0 28.192 26.1747 5
30/03/2012 16:30 25.5147 24.912 25 208.512 211.851 32.0667 33.92 20.5787 23.208 0 619.456 2.85467 59315.5 6336.51 10663.9 259.712 0 0 0 27.7693 25.5173 5
30/03/2012 16:45 25.54 24.944 25 207.744 211.616 31.5093 33.5707 20.742 22.668 0 618.816 2.146 55825.7 6042.62 9583.62 221.013 0 0 0 27.3813 25.784 5
30/03/2012 17:00 25.528 24.944 24.2667 207.445 212.352 31.012 33.0467 20.742 23.4053 0 618.645 2.338 46246.6 5440.51 8135.68 172.811 0 0 0 26.9933 25.984 5
30/03/2012 17:15 25.5107 24.944 24 207.861 212.832 30.832 32.752 20.822 22.7493 0 618.091 2.192 31618.4 4293.63 6264.83 116.283 0 0 0 26.6387 26.4973 5
30/03/2012 17:30 25.4867 24.896 24 207.627 212.181 30.752 32.024 20.6607 22.732 0 617.408 1.36467 14384.8 2910.21 4264.96 66.2107 0 0 0 26.3027 27.0773 5
30/03/2012 17:45 25.432 24.88 24 207.787 212.117 31.0333 32.1293 20.8233 22.784 0 617.152 0.42 5361.66 2157.57 2924.54 36.4627 0 0 0 25.9133 27.7587 5
30/03/2012 18:00 25.3613 24.8267 24 207.552 211.68 31.5013 32.3027 16.7573 22.9293 0 616.64 0.0773333 3290.11 1361.92 1921.02 19.4607 0 0 0 25.5333 28.26 5
30/03/2012 18:15 25.3 24.7947 23.4667 207.264 211.413 31.916 32.5027 11.2133 19.124 0 616.341 0 1361.92 0 508.928 4.65867 0 0 0 25.164 28.3813 5
30/03/2012 18:30 25.2173 24.724 23 207.733 212.075 32.0867 32.836 10.74 12.9233 0 407.552 0 0 0 0 -3.76067 0 0 0 24.816 28.3707 5
30/03/2012 18:45 25.1427 24.6507 22.4667 208.416 212.224 32.2187 33.2187 10.7567 12.76 0 55.4587 0 0 0 0 -4.03467 0 0 0 24.4427 28.4253 5
30/03/2012 19:00 25.072 24.5893 22 208.821 212.277 32.436 33.3707 11.132 12.858 0 2.71667 0 0 0 0 -4.03467 0 0 0 24.0693 28.9533 5
30/03/2012 19:15 24.992 24.4973 21.2667 209.408 212.843 32.5773 33.6547 11.1153 12.842 0 0.782 0 0 0 0 -4.034 0 0 0 23.716 29.0027 5
30/03/2012 19:30 24.916 24.4187 20.4667 209.504 214.336 32.648 33.8667 10.7567 12.94 0 0.65 0 0 0 0 -4.1 0 0 0 23.4213 29.2493 5
30/03/2012 19:45 24.8373 24.3493 20 211.317 216.928 32.636 34.0587 11.0173 13.2 0 0.65 0.354 0 0 0 -3.96933 0 0 0 23.1293 30.6427 5
30/03/2012 20:00 24.76 24.2613 20 211.488 219.488 32.6533 34.3067 11.1487 12.158 0 0.65 0.810667 0 0 0 -4.03467 0 0 0 22.848 31.1933 5
30/03/2012 20:15 24.6493 24.1493 20 212.203 220.928 32.6547 34.32 11.0173 12.6953 0 0.65 0.754667 0 0 0 -3.904 0 0 0 22.5427 31.6333 5
30/03/2012 20:30 24.56 24.0387 20 212.864 219.701 32.7973 34.348 11.034 12.9387 0 0.65 0.532 0 0 0 -3.96867 0 0 0 22.2693 31.8773 5
30/03/2012 20:45 24.4853 23.9307 17.2 212.736 219.179 32.972 34.5013 11.132 12.858 0 0.65 0.894667 0 0 0 -4.03467 0 0 0 21.9907 32.6133 5
30/03/2012 21:00 24.38 23.8213 17 213.653 221.067 33.0373 34.6173 11.2467 13.118 0 0.65 0.472 0 0 0 -3.77333 0 0 0 21.7507 33.2547 5
30/03/2012 21:15 24.2813 23.6973 16.4667 213.824 220.789 33.244 34.7333 11.3113 12.8747 0 0.694 0.56 0 0 0 -3.77333 0 0 0 21.4787 33.6027 5
30/03/2012 21:30 24.1707 23.572 16 214.144 220.256 32.9427 34.3307 11.23 13.6227 0 0.65 0 0 0 0 -3.96933 0 0 0 21.2187 33.5493 5
30/03/2012 21:45 24.0587 23.4733 16 215.189 222.005 33.0307 34.36 11.3113 12.7773 0 0.65 0 0 0 0 -3.838 0 0 0 20.9587 33.7533 5
30/03/2012 22:00 23.9547 23.364 16 215.307 221.259 33.0867 34.428 11.3113 13.1187 0 0.65 0 0 0 0 -3.77333 0 0 0 20.688 33.884 5
30/03/2012 22:15 23.8613 23.2853 15.0667 214.891 220.885 33.42 34.4667 11.4907 12.6787 0 0.65 0.052 0 0 0 -3.96933 0 0 0 20.454 34.6653 5
30/03/2012 22:30 23.74 23.1627 15 215.115 222.485 33.6427 34.5653 11.3447 12.8587 0 0.65 0 0 0 0 -4.03467 0 0 0 20.2007 35.1987 5
30/03/2012 22:45 23.6227 23.056 14.0667 216.331 224.139 33.6507 34.7547 11.034 13.1187 0 0.65 0.036 0 0 0 -3.77333 0 0 0 19.9473 35.556 5
30/03/2012 23:00 23.5173 22.9587 14 215.52 222.432 33.844 34.776 11.524 13.0207 0 0.65 0.0493333 0 0 0 -3.57733 0 0 0 19.7567 35.5667 5
30/03/2012 23:15 23.4027 22.8333 14 215.435 223.189 34.0933 34.8507 11.4907 13.0213 0 0.65 0 0 0 0 -3.64267 0 0 0 19.544 36.1333 5
30/03/2012 23:30 23.308 22.748 14.3333 215.499 222.293 34.212 34.98 11.5073 12.662 0 0.65 0 0 0 0 -3.708 0 0 0 19.3247 36.2187 5
30/03/2012 23:45 23.1947 22.6173 15 214.336 220.853 34.4707 35.0707 11.524 13.2 0 0.694 0 0 0 0 -3.90333 0 0 0 19.1187 36.5773 5
31/03/2012 00:00 23.0773 22.5213 15 214.731 220.789 34.4787 35.0907 11.5887 12.7767 0 0.65 0.0493333 0 0 0 -3.64267 0 0 0 18.8967 36.9747 5.06667
31/03/2012 00:15 22.9613 22.38 15 213.579 219.307 34.708 35.2133 11.4093 12.8587 0 0.65 0 0 0 0 -3.64267 0 0 0 18.666 37.408 6
31/03/2012 00:30 22.8347 22.2907 15 213.355 219.883 34.7627 35.296 11.1653 13.0207 0 0.65 0 0 0 0 -3.708 0 0 0 18.4427 37.544 6
31/03/2012 00:45 22.7187 22.1493 14.2667 213.248 219.413 35.004 35.2933 11.2947 12.94 0 0.65 0.228667 0 0 0 -3.64267 0 0 0 18.2553 37.8173 6
31/03/2012 01:00 22.5787 22.056 14 212.597 218.048 34.8707 35.3907 11.5073 13.1667 0 0.65 0.07 0 0 0 -3.708 0 0 0 18.0553 37.82 6
31/03/2012 01:15 22.4573 21.9253 13.7333 212.139 218.112 35.1493 35.42 11.2467 13.0213 0 0.65 0.250667 0 0 0 -3.64267 0 0 0 17.8667 38.2147 6
31/03/2012 01:30 22.32 21.7973 13.2 211.979 217.525 35.0653 35.504 11.524 12.858 0 0.65 0.293333 0 0 0 -3.57733 0 0 0 17.6107 38.6 6
31/03/2012 01:45 22.184 21.6453 13 210.955 216.619 35.244 35.576 11.524 13.0213 0 0.65 0.261333 0 0 0 -3.904 0 0 0 17.4287 39.2067 6
31/03/2012 02:00 22.0653 21.5373 13 210.475 216.619 35.204 35.6107 11.426 13.0373 0 0.65 0.485333 0 0 0 -3.38133 0 0 0 17.2487 39.3587 6
31/03/2012 02:15 21.916 21.3987 13 209.952 216.064 35.052 35.6373 11.7847 13.1187 0 0.65 0.315333 0 0 0 -3.57733 0 0 0 17.0773 39.3947 6
31/03/2012 02:30 21.8053 21.292 12.7333 210.4 215.125 35.1253 35.6773 11.2633 12.8747 0 0.65 0.118667 0 0 0 -3.512 0 0 0 16.966 38.7893 6
31/03/2012 02:45 21.6867 21.1627 12 208.96 214.517 35.1147 35.6707 11.7847 13.1027 0 0.694 0 0 0 0 -3.44667 0 0 0 16.88 38.4107 6
31/03/2012 03:00 21.56 21.056 12 208 212.907 35.2467 35.6453 11.4427 12.94 0 0.65 0 0 0 0 -3.57733 0 0 0 16.7873 38.5307 6
31/03/2012 03:15 21.4347 20.9547 11.2667 207.467 213.205 35.332 35.64 11.426 13.54 0 0.65 0 0 0 0 -3.708 0 0 0 16.632 38.912 6
31/03/2012 03:30 21.304 20.852 11 206.997 212.64 35.4347 35.656 11.6053 13.0213 0 0.65 0 0 0 0 -3.38133 0 0 0 16.5 39.3627 6
31/03/2012 03:45 21.1867 20.7307 11 206.709 212.341 35.5 35.68 11.6053 12.7607 0 0.65 0 0 0 0 -3.64267 0 0 0 16.34 39.9493 6
31/03/2012 04:00 21.0693 20.624 11 207.349 213.899 35.4427 35.7827 11.5887 13.7853 0 0.65 0.233333 0 0 0 -3.44667 0 0 0 16.1653 40.1267 6
31/03/2012 04:15 20.92 20.4853 10.0667 207.093 213.568 35.4493 35.86 11.6053 13.3467 0 0.65 0.455333 0 0 0 -3.57733 0 0 0 15.9867 40.572 6
31/03/2012 04:30 20.7973 20.388 10 207.776 213.643 35.5147 35.936 11.3613 12.842 0 0.65 0 0 0 0 -3.57733 0 0 0 15.8407 40.7053 6
31/03/2012 04:45 20.6973 20.2633 11.8667 207.691 213.909 35.576 35.96 11.6867 13.2473 0 0.65 0 0 0 0 -3.64267 0 0 0 15.7133 41.6107 6
31/03/2012 05:00 20.5653 20.1227 12 208.309 214.144 35.544 35.996 11.524 13.1027 0 0.65 0.036 0 0 0 -3.44667 0 0 0 15.564 41.76 6
31/03/2012 05:15 20.4733 19.9987 11.4667 208.48 214.357 35.5253 36.04 11.5887 13.1027 0 1.486 0 0 0 0 -3.708 0 0 0 15.4713 41.1627 6
31/03/2012 05:30 20.3527 19.9113 10.2667 207.755 213.728 35.488 36.08 11.6053 12.8587 0 19.4047 0 0 0 0 -3.512 0 0 0 15.3867 40.9187 6
31/03/2012 05:45 20.2347 19.7933 10 208.32 213.675 35.46 36.1253 11.524 14.24 0 465.816 0 0 0 0 -1.83133 0 0 0 15.312 40.8387 6
31/03/2012 06:00 20.136 19.686 10.1333 208.096 215.125 35.384 36.1333 11.524 16.684 0 613.12 0 0 2107.39 430.08 5.908 0 0 0 15.2467 40.5027 6
31/03/2012 06:15 20.0267 19.59 11 207.531 214.24 35.324 36.12 18.4173 22.964 0 613.632 0 2179.07 7955.46 2989.06 27.96 0 0 0 15.1933 40.3747 6
31/03/2012 06:30 19.9367 19.508 11.3333 207.84 214.112 35.252 36.088 20.6433 24.268 0 615.253 0 7469.06 38383.6 9689.43 83.136 0 0 0 15.1793 40.324 6
31/03/2012 06:45 19.8533 19.44 12 207.851 213.707 35.24 36.056 20.84 23.5213 0 616.64 0 7203.84 32448.5 10672.1 99.5573 0 0 0 15.19 40.9 6
31/03/2012 07:00 19.7747 19.36 12 208.021 214.229 35.2133 36.044 21.0033 23.44 0 617.323 0 9726.98 43860 17178.6 154.155 0 0 0 15.284 40.5973 6
31/03/2012 07:15 19.7373 19.34 12 207.723 214.283 35.156 35.9813 21.1487 28.2627 0 618.816 0 12512.6 59850.8 26326.4 229.44 0 0 0 15.4373 40.1653 6
31/03/2012 07:30 19.7207 19.304 12 207.915 214.261 35.048 35.892 21.084 32.6547 0 619.925 0.2 12920.1 64383.7 31935.1 271.168 0 0 0 15.7033 39.2213 6
31/03/2012 07:45 19.7433 19.28 12.4667 208.064 214.187 35.012 35.7573 20.904 33.3547 0 620.48 0.153333 11330.6 55162.2 31217 258.827 0 0 0 16.026 38.6587 6
31/03/2012 08:00 19.76 19.328 13.9333 208.277 213.536 35.0213 35.6213 21.0667 41.396 0 620.267 0.554 11933.4 56819.7 36289.2 290.005 0 0 0 16.3293 38.444 6
31/03/2012 08:15 19.8247 19.3827 15 208.213 211.424 34.9253 35.4493 30.5893 63.2533 0 621.461 0.320667 15430.3 74096.6 52901.2 396.736 0 0 0 16.6507 38.1693 6
31/03/2012 08:30 19.9073 19.4907 15.5333 208.523 212.075 34.7907 35.2627 32.508 82.832 0 622.357 0.625333 16512.3 75502.9 60730 442.965 0 0 0 17.1553 38.1493 6
31/03/2012 08:45 20.0367 19.64 16 208.139 212.117 34.7653 35.056 41.516 86.08 0 622.101 1.464 16885.1 74997.8 65945.6 480.533 0 0 0 17.7287 38.724 6
